,timestamp,close,volume,close_vs_mm20,trend_close_mm20,trend_mm20,mm20_values,mm50_values,close_crossed_mm20
244,2021-06-03T00:00:00Z,2857.1444,8657982045.355244,49.70430000000033,UP,DOWN,2807.4401,2886.2901,YES
245,2021-06-04T00:00:00Z,2690.7018,9219331127.681225,-55.60350000000017,DOWN,DOWN,2746.3053,2894.7828,YES
246,2021-06-05T00:00:00Z,2630.3676,8038406586.540429,-68.08039999999983,DOWN,DOWN,2698.448,2898.2672,NO
247,2021-06-06T00:00:00Z,2711.9487,5782113662.605559,61.30679999999984,UP,DOWN,2650.6419,2902.3731,YES
248,2021-06-07T00:00:00Z,2593.1897,9206007264.528135,-28.922700000000077,DOWN,DOWN,2622.1124,2910.2448,YES
249,2021-06-08T00:00:00Z,2509.3512,12172153905.772749,-73.47749999999996,DOWN,DOWN,2582.8287,2917.3167,NO
250,2021-06-09T00:00:00Z,2611.2327,9685591776.62658,25.11810000000014,UP,UP,2586.1146,2924.2439,YES
251,2021-06-10T00:00:00Z,2472.1408,6023589785.056004,-105.76569999999992,DOWN,DOWN,2577.9065,2929.8248,YES
252,2021-06-11T00:00:00Z,2354.6898,5119579470.10516,-225.03729999999996,DOWN,UP,2579.7271,2932.1166,NO
253,2021-06-12T00:00:00Z,2370.9615,5606530163.974383,-211.57529999999997,DOWN,UP,2582.5368,2931.2241,NO
254,2021-06-13T00:00:00Z,2509.374,5332088567.344313,-86.7152000000001,DOWN,UP,2596.0892,2931.2505,NO
255,2021-06-14T00:00:00Z,2588.8214,5353070142.072002,-0.20540000000028158,DOWN,DOWN,2589.0268,2937.0964,NO
256,2021-06-15T00:00:00Z,2575.33,4170812005.2129407,-7.766599999999926,DOWN,DOWN,2583.0966,2942.4215,NO
